$GPGGA,073608.000,3213.9346,N,11057.9048,W,1,07,1.14,605.4,M,-27.7,M,,*53
$GPGGA,073614.000,3213.9336,N,11057.9056,W,1,07,1.14,606.0,M,-27.7,M,,*51
$GPGGA,073615.000,3213.9335,N,11057.9056,W,1,07,1.14,606.0,M,-27.7,M,,*53
$GPGGA,073616.000,3213.9334,N,11057.9057,W,1,07,1.14,606.0,M,-27.7,M,,*50
$GPGGA,073617.000,3213.9333,N,11057.9058,W,1,07,1.14,606.0,M,-27.7,M,,*59
$GPGGA,073618.000,3213.9332,N,11057.9059,W,1,07,1.14,606.0,M,-27.7,M,,*56
$GPGGA,073619.000,3213.9332,N,11057.9060,W,1,07,1.14,606.1,M,-27.7,M,,*5C
$GPGGA,073620.000,323.9331,N,11057.9065,W,1,07,1.14,606.4,M,-27.7,M,,*5
$GPGGA,073627.000,3213.9355,N,11057.9051,W,1,06,1.85,609.2,M,-27.7,M,,*57
$GPGGA,073628.000,3213.9359,N,11057.9054,W,1,06,1.85,609.5,M,-27.7,M,,*56
$GPGGA,073629.000,3213.9362,N,11057.9057,W,1,06,1.85,609.9,M,-27.7,M,,*50
$GPGGA,073630.000,3213.9363,N,11057.9059,W,1,06,1.85,610.2,M,-27.7,M,,*54
$GPGGA,073631.000,3213.9366,N,11057.9059,W,1,06,1.85,610.4,M,-27.7,M,,*56
$GPGGA,073632.000,3213.9370,N,11057.9059,W,1,06,1.85,610.5,M,-27.7,M,,*53
$GPGGA,073636.000,3213.9377,N,11057.9040,W,1,06,1.85,611.4,M,-27.7,M,,*58
$GPGGA,073637.000,3213.9376,N,11057.9035,W,1,06,1.85,611.5,M,-27.7,M,,*5B
$GPGGA,073638.000,3213.9378,N,11057.9031,W,1,06,1.85,611.7,M,-27.7,M,,*5C
$GPGGA,073639.000,3213.9386,N,11057.9034,W,1,06,1.85,611.4,M,-27.7,M,,*5A
$GPGGA,073640.000,3213.9392,N,11057.9039,W,1,06,1.85,611.5,M,-27.7,M,,*5D
$GPGGA,073641.000,3213.9392,N,11057.9056,W,1,06,1.85,611.8,M,-27.7,M,,*58
$GPGGA,073642.000,3213.9394,N,11057.9067,W,1,06,1.85,612.0,M,-27.7,M,,*54
$GPGGA,073646.000,3213.9380,N,11057.9116,W,1,06,1.85,612.7,M,-27.7,M,,*55
$GPGGA,073647.000,3213.9377,N,11057.9136,W,1,06,1.85,613.0,M,-27.7,M,,*58
$GPGGA,073648.000,3213.9376,N,11057.9146,W,1,06,1.85,613.2,M,-27.7,M,,*53
$GPGGA,073649.000,3213.9365,N,11057.9147,W,1,06,1.85,613.4,M,-27.7,M,,*57
$GPGGA,073650.000,3213.9357,N,11057.9149,W,1,06,1.85,613.6,M,-27.7,M,,*52
$GPGGA,073651.000,3213.9345,N,11057.9152,W,1,06,1.85,613.8,M,-27.7,M,,*54
$GPGGA,073652.000,3213.9339,N,11057.9153,W,1,06,1.85,614.0,M,-27.7,M,,*52
$GPGGA,073713.000,3213.9324,N,11057.9152,W,1,07,1.14,614.6,M,-27.7,M,,*54
$GPGGA,073714.000,3213.9324,N,11057.9150,W,1,07,1.14,614.7,M,-27.7,M,,50
$GPGGA,073715.000,3213.9324,N,11057.9148,W,1,07,1.14,614.7,M,-27.7,M,,*58
$$GPGGA,073716.000,3213.9325,N,11057.9147,W,1,07,1.14,614.7,M,-27.7,M,,*55
$GPGGA,073717.000,3213.9326,N,11057.9145,W,1,07,1.14,614.7,M,-27.7,M,,*55
$GPGGA,073718.000,3213.9329,N,11057.9142,W,1,07,1.14,615.1,M,-27.7,M,,*55
$GPGGA,073719.000,3213.9334,N,11057.9140,W,1,07,1.14,615.6,M,-27.7,M,,*5D
$GPGGA,073724.000,3213.9365,N,11057.9109,W,1,07,1.14,618.3,M,-27.7,M,,*52
$GPGGA,073725.000,3213.9373,N,11057.9102,W,1,07,1.14,618.9,M,-27.7,M,,*55
$GPGGA,073726.000,3213.9380,N,11057.9093,W,1,07,1.14,619.4,M,-27.7,M,,*5F
$GPGGA,073727.000,3213.9385,N,11057.9088,W,1,07,1.14,619.8,M,-27.7,M,,*5D
$GPGGA,073728.000,3213.9382,N,11057.9073,W,1,07,1.14,620.2,M,-27.7,M,,*51
$GPGGA,073729.000,3213.9384,N,11057.9063,W,1,07,1.14,620.7,M,-27.7,M,,*52
$GPGGA,073730.000,3213.9385,N,11057.9051,W,1,07,1.14,621.1,M,-27.7,M,,*5D
$GPGGA,073753.000,3213.9569,N,11057.8994,W,1,07,1.33,640.4,M,-27.7,M,,*5A
$GPGGA,073754.000,3213.9574,N,11057.8994,W,1,07,1.33,640.8,M,-27.7,M,,*5D
$GPGGA,073755.000,3213.9577,N,11057.8993,W,1,07,1.33,641.2,M,-27.7,M,,*53
$GPGGA,073756.000,3213.9581,N,11057.8991,W,1,07,1.33,641.6,M,-27.7,M,,*5F
$GPGGA,073757.000,3213.9581,N,11057.8992,W,1,07,1.33,642.1,M,-27.7,M,,*59
